nan,0.0,-71.68,792.8763,328.8677,150.0,-0.0,180.0,100.0
nan,0.0,-71.68,843.2317,241.6497,150.0,-0.0,180.0,100.0
nan,0.0,-71.68,801.3738,217.483,150.0,-0.0,180.0,100.0
nan,0.0,-71.68,751.0185,304.7011,150.0,-0.0,180.0,100.0
nan,0.0,-80.03,792.1619,328.4552,150.0,-0.0,180.0,100.0
nan,0.0,-80.03,842.5172,241.2372,150.0,-0.0,180.0,100.0
nan,0.0,-80.03,800.6593,217.0705,150.0,-0.0,180.0,100.0
nan,0.0,-80.03,750.304,304.2886,150.0,-0.0,180.0,100.0
nan,0.0,-88.38,792.8908,328.8761,150.0,-0.0,180.0,100.0
nan,0.0,-88.38,843.2461,241.658,150.0,-0.0,180.0,100.0
nan,0.0,-88.38,801.3882,217.4913,150.0,-0.0,180.0,100.0
nan,0.0,-88.38,751.0328,304.7094,150.0,-0.0,180.0,100.0
nan,0.0,-96.73,792.1763,328.4636,150.0,-0.0,180.0,100.0
nan,0.0,-96.73,842.5316,241.2455,150.0,-0.0,180.0,100.0
nan,0.0,-96.73,800.6737,217.0788,150.0,-0.0,180.0,100.0
nan,0.0,-96.73,750.3184,304.2969,150.0,-0.0,180.0,100.0
nan,0.0,-105.08,792.9052,328.8844,150.0,-0.0,180.0,100.0
nan,0.0,-105.08,843.2605,241.6663,150.0,-0.0,180.0,100.0
nan,0.0,-105.08,801.4027,217.4997,150.0,-0.0,180.0,100.0
nan,0.0,-105.08,751.0473,304.7177,150.0,-0.0,180.0,100.0
