nan,0.000000,-97.080000,787.709000,325.884400,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,838.064400,238.666300,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,833.878610,236.249640,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,829.692820,233.832980,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,825.507030,231.416320,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,821.321240,228.999660,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,817.135450,226.583000,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,812.949660,224.166340,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,808.763870,221.749680,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,804.578080,219.333020,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,800.392290,216.916360,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,796.206500,214.499700,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-97.080000,745.851200,301.717700,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-88.730000,786.980200,325.463600,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-88.730000,837.335500,238.245500,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-88.730000,833.149710,235.828830,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-88.730000,828.963920,233.412160,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-88.730000,824.778130,230.995490,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-88.730000,820.592340,228.578820,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-88.730000,816.406550,226.162150,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-88.730000,812.220760,223.745480,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-88.730000,808.034970,221.328810,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-88.730000,803.849180,218.912140,150.000000,-0.000000,180.000000,100.000000
nan,0.000000,-88.730000,799.663390,216.495470,150.000000,-0.000000,180.000000,100.000000
