1.547787404060363770e+01
1.698818683624267578e+01
2.520511269569396973e+01
2.692673635482788086e+01
2.876956248283386230e+01
3.043091988563537598e+01
3.864803576469421387e+01
4.036965346336364746e+01
4.227295637130737305e+01
4.393453311920166016e+01
5.216548180580139160e+01
5.388774991035461426e+01
