8.724227666854858398e+00
1.076328301429748535e+01
1.224341464042663574e+01
1.438829588890075684e+01
1.589867568016052246e+01
1.795257735252380371e+01
1.943248558044433594e+01
2.157708978652954102e+01
2.313260507583618164e+01
2.518677306175231934e+01
2.668163824081420898e+01
2.882600641250610352e+01
3.033614683151245117e+01
3.239050006866455078e+01
3.387075924873352051e+01
3.601547026634216309e+01
3.757126903533935547e+01
3.960988140106201172e+01
4.108972954750061035e+01
4.323461008071899414e+01
