1.656869864463806152e+01
1.821491742134094238e+01
3.982971215248107910e+01
4.164252924919128418e+01
4.351585197448730469e+01
4.528309750556945801e+01
6.691249918937683105e+01
6.872476625442504883e+01
7.064326882362365723e+01
7.241096377372741699e+01
9.407068800926208496e+01
9.588348937034606934e+01
