-3.263222408551043063e-01 3.859310473949831843e-01 5.749098994188842626e-01 7.071067811865474617e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865475727e-01
4.808603238915145073e-01 4.865924824392158787e-01 5.830799222563366468e-01 7.071067811865474617e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865475727e-01
5.981104840098228070e-01 -5.332248019191724309e-01 5.869461180493142916e-01 7.071067811865474617e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865475727e-01
6.039338977955412968e-01 5.815335517401271082e-01 6.164393427880910936e-01 0.000000000000000000e+00 7.071067811865474617e-01 0.000000000000000000e+00 7.071067811865475727e-01
3.094881853541526229e-01 5.533261252616650250e-01 5.482812878467657747e-01 0.000000000000000000e+00 7.071067811865474617e-01 0.000000000000000000e+00 7.071067811865475727e-01
