1.325057649612426758e+01
1.525920414924621582e+01
1.929212284088134766e+01
2.140652012825012207e+01
2.282623124122619629e+01
2.484977555274963379e+01
2.888208270072937012e+01
3.099668431282043457e+01
3.246136140823364258e+01
3.448527765274047852e+01
3.851792359352111816e+01
4.063237905502319336e+01
4.206729459762573242e+01
4.409081053733825684e+01
4.812303638458251953e+01
5.025247621536254883e+01
5.173271584510803223e+01
5.375645256042480469e+01
5.780312132835388184e+01
5.993300318717956543e+01
