1.466253638267517090e+01
1.612775850296020508e+01
4.036981105804443359e+01
4.201615118980407715e+01
4.384360074996948242e+01
4.542989706993103027e+01
6.965919017791748047e+01
7.130595207214355469e+01
7.316361546516418457e+01
7.473449635505676270e+01
9.899378824234008789e+01
1.006398727893829346e+02
