8.456320524215698242e+00
1.052595520019531250e+01
1.214284420013427734e+01
1.431829452514648438e+01
1.581362819671630859e+01
1.788329744338989258e+01
1.948448467254638672e+01
2.165893673896789551e+01
2.318423604965209961e+01
2.526872968673706055e+01
2.688478016853332520e+01
2.905967402458190918e+01
3.055473423004150391e+01
3.262426877021789551e+01
3.422578930854797363e+01
3.640136337280273438e+01
3.794216823577880859e+01
4.001191568374633789e+01
4.162837743759155273e+01
4.378845095634460449e+01
