1.657705783843994141e+01
1.817780733108520508e+01
4.236196160316467285e+01
4.417479896545410156e+01
4.604752993583679199e+01
4.781487870216369629e+01
7.201299524307250977e+01
7.382581424713134766e+01
7.574347090721130371e+01
7.752585554122924805e+01
1.017677512168884277e+02
1.035804054737091064e+02
