nan,0.000000,-23.330000,865.525700,388.767500,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,878.671100,288.918400,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,873.879110,288.287520,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,869.087120,287.656640,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,864.295130,287.025760,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,859.503140,286.394880,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,854.711150,285.764000,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,849.919160,285.133120,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,845.127170,284.502240,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,840.335180,283.871360,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,835.543190,283.240480,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,830.751200,282.609600,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-23.330000,817.605900,382.458700,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,865.360500,388.745700,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,878.505800,288.896600,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,873.713820,288.265720,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,868.921840,287.634840,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,864.129860,287.003960,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,859.337880,286.373080,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,854.545900,285.742200,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,849.753920,285.111320,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,844.961940,284.480440,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,840.169960,283.849560,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,835.377980,283.218680,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,830.586000,282.587800,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-53.330000,817.440600,382.436900,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,865.195200,388.724000,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,878.340600,288.874900,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,873.548620,288.244020,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,868.756640,287.613140,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,863.964660,286.982260,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,859.172680,286.351380,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,854.380700,285.720500,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,849.588720,285.089620,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,844.796740,284.458740,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,840.004760,283.827860,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,835.212780,283.196980,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,830.420800,282.566100,172.500000,-0.000000,180.000000,100.000000
nan,0.000000,-83.330000,817.275400,382.415200,172.500000,-0.000000,180.000000,100.000000
