0.0000,0.0000,-144.8005,928.6389,209.9479,1.5215,-0.4212,-2.9941
0.0000,0.0000,-259.2665,853.8367,178.6566,1.5023,-0.9296,-0.0002
0.0000,0.0000,-164.3073,858.4554,217.5053,1.5242,0.2180,-0.0054
