movl,0,49.6497,-465.4683,286.8019,-3.0593,-0.1943,6.1023,100
movl,0,49.5607,-463.3751,296.783,1.9121,-0.7282,6.1073,100
movl,0,49.7365,-468.4235,277.0413,-8.0308,0.3372,6.0511,100
movl,0,157.6545,-550.5019,292.262,0.27,-3.2203,-84.7352,100
movl,0,157.6322,-548.4765,294.8185,0.7322,1.7581,-84.696,100
movl,0,157.675,-552.7425,289.8917,-0.1929,-8.1989,-84.7341,100
movl,0,128.3722,-553.0073,292.0153,0.2978,-3.2909,-86.2304,100
movl,0,128.3519,-550.9737,294.3525,0.63,1.6979,-86.19,100
movl,0,128.3907,-555.2368,289.8642,-0.0338,-8.2798,-86.2419,100
movl,0,98.3866,-553.029,291.7225,0.2932,-3.3399,-86.2511,100
movl,0,98.3664,-550.9933,294.0569,0.6237,1.649,-86.2109,100
movl,0,98.4051,-555.2605,289.5743,-0.0366,-8.3289,-86.2625,100
movl,0,40.7372,-549.0122,290.9955,-2.3188,-2.4078,-38.1077,100
movl,0,40.7138,-546.9736,293.679,1.616,0.678,-38.1221,100
movl,0,40.7588,-551.277,288.4999,-6.269,-5.4854,-37.8806,100
movl,0,-0.5414,-565.8235,291.6069,-2.9819,-1.0924,-10.5387,100
movl,0,-0.5516,-563.8065,292.8202,1.934,-0.1787,-10.5483,100
movl,0,-0.5329,-567.9386,290.5741,-7.9002,-2.0018,-10.4509,100
movl,0,46.8422,-497.6696,285.1528,0.5418,-5.3062,-90.0531,100
movl,0,46.7784,-495.3124,292.3335,0.5408,-0.3064,-90.0081,100
movl,0,46.9036,-500.6438,278.2049,0.5467,-10.306,-90.0988,100
movl,0,126.1172,-551.3746,293.1187,0.7987,0.5049,-179.3364,100
movl,0,126.0956,-549.4451,295.5938,-4.201,0.5647,-179.3381,100
movl,0,126.1371,-553.5124,290.8211,5.7983,0.4453,-179.34,100
movl,0,96.4631,-552.9743,291.767,3.1796,0.5154,179.9813,100
movl,0,96.4428,-550.9442,294.1059,-1.8204,0.5156,179.9813,100
movl,0,96.4817,-555.2006,289.6139,8.1796,0.5152,179.9813,100
movl,0,66.4575,-552.9527,291.5087,3.1538,0.5166,179.9816,100
movl,0,66.4372,-550.9237,293.8485,-1.8462,0.5168,179.9815,100
movl,0,66.4761,-555.178,289.3547,8.1538,0.5163,179.9817,100
movl,0,37.5233,-551.4249,291.7965,1.8555,0.5883,177.7625,100
movl,0,37.5018,-549.4494,294.2665,-3.1407,0.3949,177.7646,100
movl,0,37.5431,-553.6082,289.5082,6.852,0.7812,177.7773,100
movl,0,7.9419,-549.2503,291.8983,1.0232,0.5643,176.9838,100
movl,0,7.9188,-547.3151,294.5554,-3.9699,0.3032,176.991,100
movl,0,7.9635,-551.4097,289.4199,6.0165,0.825,176.9993,100
movl,0,71.3225,-502.0272,281.3404,-0.5586,8.7494,97.8432,100
movl,0,71.2622,-499.302,288.1575,-1.2451,3.7964,97.8131,100
movl,0,71.3803,-505.3363,274.7868,0.1425,13.7017,97.9349,100
movl,0,124.5401,-565.8225,292.7385,-3.3111,0.1135,11.3328,100
movl,0,124.5299,-563.8062,293.9558,1.5908,-0.8719,11.3453,100
movl,0,124.5487,-567.9373,291.7015,-8.2141,1.0943,11.236,100
movl,0,86.1258,-553.1816,291.5139,-3.0437,1.6139,34.1704,100
movl,0,86.1057,-551.1368,293.835,1.0901,-1.1992,34.2303,100
movl,0,86.1442,-555.421,289.3798,-7.1912,4.4153,33.9071,100
movl,0,30.6216,-556.056,291.4083,-0.7531,3.0822,84.0822,100
movl,0,30.6037,-554.0344,293.4757,-0.2417,-1.8914,84.1325,100
movl,0,30.6377,-558.25,289.525,-1.2732,8.0551,83.9867,100
movl,0,-0.1725,-557.228,291.1774,-0.7205,3.0336,86.1185,100
movl,0,-0.1894,-555.2059,293.1415,-0.3861,-1.955,86.1667,100
movl,0,-0.1572,-559.4135,289.3971,-1.062,8.0219,86.0406,100
movl,0,-30.1571,-557.2718,290.8331,-0.7338,3.2351,86.0909,100
movl,0,-30.174,-555.243,292.7926,-0.397,-1.7534,86.1403,100
movl,0,-30.1419,-559.4636,289.0578,-1.0779,8.2232,86.0115,100
