0.0000,0.0000,-206.9588,932.7110,210.3980,1.5215,-0.4212,-1.4233
0.0000,0.0000,-151.9831,816.0309,179.0658,1.5023,-0.9296,1.5706
0.0000,0.0000,-156.6136,911.6915,217.9598,1.5242,0.2180,1.5654
