0.0000,0.0000,-206.8455,931.4031,212.7634,1.5215,-0.4212,-1.4233
0.0000,0.0000,-151.8719,816.0253,181.7688,1.5023,-0.9296,1.5706
0.0000,0.0000,-156.5246,914.1538,219.0769,1.5242,0.2180,1.5654
