0.0000,0.0000,-143.1331,868.8853,210.3980,1.5215,-0.4212,2.9941
0.0000,0.0000,-259.8132,923.8610,179.0658,1.5023,-0.9296,0.0002
0.0000,0.0000,-164.1526,919.2305,217.9598,1.5242,0.2180,0.0054
