movl,0,46.9613,-473.7362,289.2549,-2.3933,0.2527,6.1265,100
movl,0,46.9613,-471.7502,299.2583,2.5781,-0.2812,6.1252,100
movl,0,46.9613,-476.5865,279.4628,-7.3651,0.7847,6.0814,100
movl,0,155.0421,-558.7733,292.831,-0.1872,-2.5608,-84.6883,100
movl,0,155.0421,-556.7754,295.4092,0.2755,2.4177,-84.6889,100
movl,0,155.0421,-560.9883,290.4367,-0.6535,-7.5392,-84.6472,100
movl,0,125.7596,-561.2894,292.8208,-0.1764,-2.6436,-86.182,100
movl,0,125.7596,-559.281,295.1797,0.1564,2.3454,-86.1829,100
movl,0,125.7596,-563.4958,290.6458,-0.5119,-7.6324,-86.1519,100
movl,0,95.7727,-561.322,292.7974,-0.1812,-2.6927,-86.2023,100
movl,0,95.7727,-559.3114,295.1536,0.1498,2.2963,-86.2034,100
movl,0,95.7727,-563.5302,290.6254,-0.515,-7.6817,-86.1721,100
movl,0,38.1175,-557.3244,292.632,-2.1531,-1.623,-38.0897,100
movl,0,38.1175,-555.3146,295.3373,1.7816,1.4628,-38.0952,100
movl,0,38.1175,-559.5622,290.1122,-6.0997,-4.7012,-37.8718,100
movl,0,-3.1477,-574.1604,293.4342,-2.4718,-0.4733,-10.5219,100
movl,0,-3.1477,-572.1565,294.6691,2.444,0.4403,-10.5233,100
movl,0,-3.1477,-576.2643,292.3787,-7.389,-1.3835,-10.4421,100
movl,0,44.1509,-505.9192,287.2858,0.0242,-4.6918,-89.9842,100
movl,0,44.1509,-503.6391,294.4917,0.0255,0.3082,-89.9843,100
movl,0,44.1509,-508.8187,280.3061,0.0229,-9.6918,-89.984,100
movl,0,123.5141,-559.6697,293.9619,0.1781,-0.0032,-179.3153,100
movl,0,123.5141,-557.767,296.4577,-4.8216,0.0565,-179.3177,100
movl,0,123.5141,-561.7828,291.6414,5.1777,-0.0628,-179.3182,100
movl,0,93.8496,-561.2686,292.8598,2.5651,-0.0001,-179.9976,100
movl,0,93.8496,-559.2637,295.2205,-2.4349,0.0001,-179.9976,100
movl,0,93.8496,-563.4717,290.6829,7.5651,-0.0003,-179.9976,100
movl,0,63.8429,-561.2582,292.8716,2.5393,0.0011,-179.9974,100
movl,0,63.8429,-559.2544,295.2332,-2.4607,0.0013,-179.9975,100
movl,0,63.8429,-563.4602,290.6938,7.5393,0.0009,-179.9973,100
movl,0,34.9119,-559.747,293.436,1.2614,0.0495,177.783,100
movl,0,34.9119,-557.7981,295.9271,-3.7348,-0.1439,177.7872,100
movl,0,34.9119,-561.9056,291.1243,6.2577,0.2424,177.7958,100
movl,0,5.3319,-557.5873,293.827,0.4365,0.0174,177.0046,100
movl,0,5.3319,-555.6807,296.5049,-4.5567,-0.2436,177.0145,100
movl,0,5.3319,-559.72,291.3256,5.4297,0.2782,177.0175,100
movl,0,68.5976,-510.2243,283.2069,-0.1277,8.0699,97.93,100
movl,0,68.5976,-507.5723,290.0531,-0.8175,3.1173,97.8627,100
