8.457320928573608398e+00
1.052674150466918945e+01
1.214308094978332520e+01
1.431819915771484375e+01
1.579831218719482422e+01
1.788300156593322754e+01
1.949896907806396484e+01
2.168984866142272949e+01
2.323030567169189453e+01
2.530001735687255859e+01
2.693161344528198242e+01
2.912200164794921875e+01
3.061761045455932617e+01
3.268699073791503906e+01
3.439390349388122559e+01
3.658447289466857910e+01
3.812528252601623535e+01
4.019536876678466797e+01
4.182700872421264648e+01
4.403220009803771973e+01
