1.656654620170593262e+01
1.816764235496520996e+01
4.180714035034179688e+01
4.361959528923034668e+01
4.549257922172546387e+01
4.725989222526550293e+01
7.091566252708435059e+01
7.272813153266906738e+01
7.464656972885131836e+01
7.641371035575866699e+01
1.001131224632263184e+02
1.019261527061462402e+02
