1.323461985588073730e+01
1.524349927902221680e+01
1.670868635177612305e+01
1.883850169181823730e+01
2.031898832321166992e+01
2.234335970878601074e+01
2.380844521522521973e+01
2.593832468986511230e+01
2.746404099464416504e+01
2.948791885375976562e+01
3.095332074165344238e+01
3.306834793090820312e+01
3.454817676544189453e+01
3.657205295562744141e+01
3.803717970848083496e+01
4.015193033218383789e+01
4.167746567726135254e+01
4.368673253059387207e+01
4.515215468406677246e+01
4.726682376861572266e+01
